laplace,butterworth_R,butterworth_G,IE_FHSABP_G,IE_FHSABP_R,IE_FHSABP_B,butterworth_B,IE_GHE_R,IE_GHE_G,HSV_equalized_R,HSV_equalized_G,Lab_equalized_R,IE_GHE_B,HSV_equalized_B,IE_DSIHE_R,Lab_equalized_G,IE_DSIHE_G,Lab_A,YCrCb_Cr,IE_DSIHE_B,target
-0.015249117,0.079445691,0.034685267,0.03529412,0.039215688,0.029191015,-0.1114256,0.40784317,0.387469195,0.41176474,0.391780325,0.35564213,0.325061686,0.328762503,0.7725491,0.323970917,0.732658116,0.494429328,0.5372549,0.616997813,0
-0.025811063,0.07674217,0.063052332,0.072085565,0.07529412,0.060534762,-0.096448532,0.675008931,0.663957235,0.676648877,0.665668466,0.868948381,0.553939418,0.554723733,0.979465293,0.856541963,0.964349439,0.480855643,0.521497353,0.804064254,0
-0.002423448,0.089132056,0.054939501,0.073981059,0.077902624,0.061907911,-0.098750716,0.687376096,0.662084176,0.687552347,0.662260425,0.717867388,0.553646218,0.553778406,0.980215951,0.687376097,0.943732163,0.489402977,0.531658985,0.789072557,0
0.010397421,0.089474437,0.047373914,0.035316658,0.039215688,0.0302682,-0.097656487,0.40784317,0.388190255,0.41176474,0.39175122,0.381271156,0.326865004,0.329772374,0.7725491,0.351566381,0.73675909,0.493441545,0.535429356,0.62014877,0
-0.049564288,0.074476145,0.046567658,0.031307191,0.034967323,0.027124185,-0.109641471,0.361437925,0.349019628,0.361437925,0.349019628,0.462222254,0.290196095,0.290196095,0.68398695,0.445555585,0.662875843,0.48607846,0.527712444,0.55084971,0
-0.079252218,0.081320915,0.044932409,0.007934337,0.011764707,0.007934337,-0.08475297,0.145827641,0.137893304,0.148472418,0.140538084,0.161696312,0.117008673,0.119288654,0.278248992,0.145098047,0.265298691,0.493205684,0.530414971,0.225627012,0
-0.014544658,0.081341689,0.043498561,0.054901965,0.058823533,0.045973861,-0.114828211,0.5686275,0.545634016,0.57254905,0.549555579,0.574797409,0.453516377,0.455934676,0.97647065,0.54509807,0.937320327,0.489882375,0.535032694,0.780300716,0
-0.044470604,0.076330767,0.027193515,0.035411767,0.039215688,0.027843139,-0.123041756,0.40784317,0.385529447,0.41176474,0.389215723,0.329843147,0.321215697,0.324901967,0.7725491,0.297411771,0.731019627,0.495176503,0.538549027,0.610784322,0
0.012852015,0.087339023,0.051788356,0.061205793,0.065127363,0.050247394,-0.097121273,0.61594285,0.59102072,0.619827791,0.594905651,0.651603462,0.497709399,0.501301109,0.976434,0.621000574,0.939453979,0.4899029,0.532123904,0.791900384,0
-0.031722154,0.079482773,0.05098301,0.035430919,0.039215688,0.03137255,-0.098766166,0.40784317,0.393296891,0.41176474,0.397172862,0.504195192,0.330141364,0.333333338,0.7725491,0.48235297,0.747058826,0.487528527,0.5268582,0.626721412,0
0.000411516,0.04775371,0.048044189,0.005954975,0.006463327,0.003921569,-0.046436595,0.095570087,0.095134358,0.09782136,0.09738563,0.111038498,0.083514887,0.085620915,0.183297032,0.113652878,0.183079167,0.485766186,0.509513464,0.161074806,0
-0.053128641,0.076613777,0.029494149,0.03137255,0.03529412,0.027450982,-0.119312638,0.3647059,0.344626854,0.3647059,0.344535654,0.303784779,0.288995306,0.288995306,0.6901961,0.274646614,0.653807599,0.494786474,0.537802099,0.547712443,0
0.02115246,0.091778045,0.047103664,0.10588236,0.1137255,0.090166087,-0.106369857,0.8705883,0.829753004,0.8705883,0.82993296,0.759449704,0.695969726,0.695969726,0.9921569,0.718869301,0.945975401,0.492895467,0.5372549,0.794008994,0
-0.01859903,0.077114698,0.042246837,0.015984655,0.019820973,0.015643649,-0.092493129,0.23090368,0.220375123,0.23090368,0.220375123,0.253324824,0.187127038,0.187127038,0.436274537,0.233759609,0.418201227,0.492114265,0.530008548,0.355541357,0
0.014570409,0.101813909,0.05685934,0.031420374,0.03529412,0.027450982,-0.083025854,0.3647059,0.345528466,0.3647059,0.345528466,0.332568162,0.292682942,0.292682942,0.6901961,0.301530375,0.655428045,0.495408926,0.536585376,0.555284595,0
0.007656382,0.097706646,0.082356565,0.168627459,0.17254902,0.140784323,-0.078147603,1.0,0.983585491,1.0,0.983753558,0.975630313,0.824145728,0.824145728,1.0,0.959439831,0.983585491,0.481624679,0.522521031,0.824145728,0
-0.068282294,0.074633972,0.031056098,0.043225381,0.047146955,0.035382245,-0.124044117,0.460057311,0.438114155,0.463890756,0.441815417,0.412029113,0.36342808,0.365895587,0.869046109,0.380348106,0.827847618,0.492531423,0.536946468,0.687508266,0
0.03466343,0.092578841,0.050547883,0.07450981,0.078431375,0.062676434,-0.097350161,0.6901961,0.658739626,0.6901961,0.658739626,0.643221207,0.554604446,0.554604446,0.9803922,0.60784316,0.936148688,0.493011398,0.536148629,0.786671318,0
0.018031086,0.097218129,0.052928831,0.162567859,0.17254902,0.13725491,-0.098439259,1.0,0.953495133,1.0,0.953506211,0.814955213,0.802459361,0.802459361,1.0,0.773003292,0.953495133,0.493519473,0.5372549,0.802459361,0
0.015858515,0.090330148,0.041983897,0.054901965,0.058823533,0.046050909,-0.105248534,0.5686275,0.539795894,0.57254905,0.543641244,0.46079705,0.453868668,0.456282592,0.97647065,0.426544724,0.926964008,0.495023961,0.53733113,0.780891945,0
-0.022346989,0.089095777,0.063373852,0.074634587,0.078431375,0.062798576,-0.087303485,0.6901961,0.668663125,0.6901961,0.668663125,0.801764788,0.563778991,0.563778991,0.9803922,0.775971551,0.951497404,0.486470618,0.525508025,0.800249634,0
-0.059819485,0.109559058,0.078279886,0.023342672,0.026050422,0.019234361,-0.069059027,0.280859024,0.270308141,0.283099915,0.272549031,0.327450995,0.227077512,0.228758183,0.533893585,0.30943045,0.515126075,0.488795544,0.529225043,0.432773145,0
-0.018810237,0.0755427,0.062980388,0.004253905,0.007643736,0.003855102,-0.036521151,0.09518113,0.091724831,0.097241616,0.093718851,0.113858433,0.080824195,0.082618811,0.181256242,0.106613501,0.176669997,0.489332032,0.516517144,0.154802266,0
-0.027316562,0.112975962,0.071541793,0.009882354,0.013803922,0.009882354,-0.062038063,0.164504209,0.155159669,0.164526618,0.155450985,0.174677879,0.131025216,0.131047625,0.309624663,0.153568633,0.293579846,0.494655493,0.534005618,0.248739512,0
-0.009066252,0.141367043,0.096615766,0.015686275,0.019607844,0.014677512,-0.041471345,0.229254161,0.216329377,0.229254161,0.216581568,0.220011365,0.18317888,0.18317888,0.433049645,0.196078446,0.410024623,0.495353414,0.53633441,0.347229058,0
0.005083521,-0.072014129,-0.087264662,0.00130719,0.004793029,0.00130719,-0.132144872,0.082352944,0.078431377,0.084531592,0.080174294,0.103267983,0.074074078,0.075816997,0.15729848,0.093246196,0.152069722,0.498910704,0.512418333,0.143790857,0
0.004969476,0.092125465,0.080490401,0.004180846,0.007745909,0.003921569,-0.015960783,0.099011514,0.095511272,0.100599586,0.097099345,0.116447911,0.084038243,0.085399449,0.187943619,0.111132726,0.18389241,0.489547911,0.515994197,0.161951068,0
0.033911285,0.067706152,0.05960374,0.015686275,0.018959651,0.01523254,-0.067604143,0.226349068,0.222978463,0.226349068,0.222978463,0.427256555,0.192092058,0.192092058,0.427580647,0.423010885,0.421714509,0.483584537,0.516577575,0.364641086,0
-0.019607836,0.083396152,0.049163167,0.076124572,0.080092274,0.062145332,-0.110652266,0.702652841,0.677047313,0.703483308,0.677831623,0.723690913,0.561891609,0.562399108,0.981222656,0.693287223,0.944959694,0.488304524,0.532364501,0.78482129,0
0.00976825,0.157619526,0.123252335,0.052976832,0.055258471,0.044777187,-0.025482044,0.544028545,0.523921596,0.545811073,0.525704128,0.592656002,0.441069552,0.442424275,0.974331623,0.564206797,0.939251403,0.490053503,0.531479523,0.791230018,0
-0.002042484,-0.037661228,-0.010210259,0.002941177,0.0,0.00122549,-0.018543571,0.053921573,0.057107847,0.055637259,0.059068631,0.057107847,0.055392161,0.057352945,0.104166675,0.083088236,0.110294126,0.4906863,0.489215714,0.108088243,0
0.027094483,0.093905826,0.050530904,0.081521094,0.08734403,0.067736189,-0.09955819,0.754723709,0.719429622,0.758288845,0.722875844,0.679263242,0.604278095,0.607248982,0.984670305,0.642424268,0.939394002,0.492453979,0.536066556,0.787641188,0
-0.014041939,0.081972889,0.063376445,0.094403906,0.098039225,0.078803494,-0.091415756,0.8117648,0.795296095,0.8117648,0.795305637,0.912446977,0.669557765,0.669557765,0.98823535,0.895291322,0.967902348,0.483421622,0.523877693,0.815190192,0
0.01390505,0.097017686,0.050605281,0.105925454,0.1137255,0.087998277,-0.109877348,0.8705883,0.828786965,0.8705883,0.828183646,0.747209713,0.687524252,0.687524252,0.9921569,0.706011655,0.944322416,0.492523191,0.53811679,0.785261865,0
0.087333335,0.119805298,0.091177843,0.109137264,0.113098049,0.09011765,-0.059410365,0.86823536,0.842313781,0.86823536,0.842313781,0.900705949,0.710666686,0.710666686,0.992000038,0.87160791,0.962313801,0.48823532,0.527568648,0.812823603,0
0.021641215,0.006924483,-0.007018855,0.004793029,0.007843138,0.004793029,-0.094600548,0.109803931,0.105882362,0.111111121,0.107189552,0.127233122,0.095860572,0.097167761,0.209150341,0.120261446,0.203485852,0.492374756,0.516775618,0.183442278,0
0.024738561,-0.118299464,-0.070750428,0.000686275,0.0,0.003431373,-0.056338661,0.043137258,0.046568631,0.045000004,0.048921572,0.028529414,0.049411769,0.051764711,0.084117651,0.07901961,0.091078437,0.488529439,0.476862776,0.094215692,0
-0.020953152,0.092118567,0.056742765,0.08235294,0.08627451,0.066895428,-0.094744134,0.7490196,0.717794156,0.75294125,0.721715699,0.752908567,0.604885642,0.60779414,0.9843138,0.721470601,0.945196141,0.49029414,0.533186302,0.793643863,0
-0.011761167,0.086614355,0.045575676,0.082204556,0.08627451,0.06666667,-0.114774058,0.7490196,0.717074758,0.75294125,0.720996307,0.702374156,0.594011687,0.596290433,0.9843138,0.666815082,0.941081141,0.490323286,0.537223104,0.779003771,0
0.025688193,0.091781568,0.070296036,0.166749705,0.17254902,0.137944698,-0.095648881,1.0,0.976508973,1.0,0.97676445,0.956032508,0.811764783,0.811764783,1.0,0.93551773,0.976508973,0.482953341,0.525669035,0.811764783,0
0.036227199,0.094380814,0.054690803,0.10588236,0.1137255,0.090142634,-0.102145192,0.8705883,0.834452426,0.8705883,0.834452426,0.811510925,0.697591626,0.697591626,0.9921569,0.775996332,0.950709897,0.490670431,0.536473264,0.795630904,0
-0.010457509,0.107506285,0.077062523,0.027141385,0.029411766,0.023116617,-0.065868306,0.308875137,0.297936028,0.309803927,0.29886482,0.367389086,0.251805996,0.252528391,0.585345743,0.347162033,0.566150694,0.489473711,0.528482993,0.478121804,0
0.056140787,0.092694623,0.060963242,0.0627451,0.06666667,0.051826225,-0.085852061,0.627451,0.606484711,0.6313726,0.610406258,0.696988354,0.510957349,0.513853666,0.97647065,0.6666667,0.94466237,0.490119207,0.529360537,0.797923952,0
0.037441686,0.061449773,0.037173401,0.006629319,0.010550888,0.006629319,-0.074964782,0.127637727,0.1223156,0.130485533,0.125070034,0.146591976,0.106209157,0.108730167,0.243510753,0.136181146,0.234873965,0.491643351,0.523529432,0.204901978,0
0.015975101,0.081874624,0.050410881,0.043365254,0.04705883,0.035567718,-0.104035063,0.45882356,0.442362102,0.46274513,0.445782073,0.527268612,0.369174659,0.371272247,0.86666673,0.5035112,0.836570972,0.488007322,0.530050187,0.697446442,0
-0.025193111,0.099844319,0.069897812,0.003921569,0.007843138,0.003921569,-0.043114709,0.114082006,0.108021398,0.116221043,0.10980393,0.132263821,0.093404643,0.095187174,0.218181835,0.116221043,0.208912673,0.49376117,0.525490216,0.180392164,0
-0.107222268,0.061273801,0.028234595,0.011862746,0.015784314,0.011764707,-0.123334029,0.196470607,0.18774511,0.198137273,0.189215699,0.216078448,0.155490201,0.156862751,0.371470609,0.202549034,0.356470599,0.488529438,0.530686293,0.296274519,0
-0.031246048,0.069613428,0.036090346,0.031562303,0.03529412,0.027450982,-0.110082939,0.3647059,0.3504744,0.3647059,0.3504744,0.415433305,0.294370666,0.294370666,0.6901961,0.392536384,0.66432639,0.490006348,0.530803318,0.558697066,0
-0.047728658,0.079545454,0.045773688,0.043222508,0.04705883,0.035379371,-0.107910369,0.45882356,0.44096947,0.46274513,0.444635287,0.507356012,0.36805506,0.370454283,0.86666673,0.481841461,0.833528259,0.488990403,0.531689228,0.695469513,0
0.009829257,0.083448567,0.04858005,0.0627451,0.06666667,0.051041197,-0.109529056,0.627451,0.602310399,0.6313726,0.606231976,0.66180273,0.501504821,0.505395986,0.97647065,0.63188937,0.939899745,0.488493717,0.532330167,0.783492998,0
-0.042723573,0.049850476,0.04329798,0.010474064,0.012509308,0.009431622,-0.082390751,0.158997277,0.156366349,0.159741877,0.157458433,0.236386215,0.134623983,0.135170024,0.301017637,0.236435856,0.297393907,0.483544333,0.515711124,0.256043697,0
-0.074942168,0.061499923,0.027683933,0.018883862,0.022775266,0.015656109,-0.120762493,0.258220215,0.247119167,0.258220215,0.247119167,0.288567135,0.206063362,0.206063362,0.488989475,0.268717966,0.469954782,0.489622951,0.530859754,0.393393697,0
-0.017293024,0.081326654,0.061146917,0.082638888,0.086192811,0.068790854,-0.096410245,0.748406855,0.73137257,0.752287655,0.735294129,0.872794187,0.611397077,0.61384806,0.98427295,0.85465693,0.961928165,0.483292513,0.524550664,0.803186351,0
-0.02416097,0.087322327,0.030040994,0.055078215,0.059176034,0.04388632,-0.117216085,0.571271253,0.53562461,0.575192805,0.539546165,0.38964532,0.450143239,0.453668241,0.97647065,0.348887429,0.917426805,0.498920498,0.542894941,0.77193221,0
-0.01978216,0.098921652,0.049117736,0.00888889,0.012810458,0.00888889,-0.082058778,0.157320269,0.146732032,0.1582353,0.147516346,0.164117654,0.12457517,0.125294125,0.297712436,0.137385628,0.279738574,0.498169964,0.537647069,0.237189557,0
0.003315601,0.096188584,0.060297143,0.017140632,0.021062201,0.015374627,-0.084800876,0.246305684,0.23516428,0.246305684,0.23516428,0.263731999,0.196987419,0.196987419,0.465498017,0.243500863,0.445760322,0.490923283,0.531904969,0.374237131,0
0.018967174,0.145555376,0.108824655,0.0627451,0.06666667,0.052028737,-0.040466725,0.627451,0.601650177,0.6313726,0.60557176,0.640244631,0.506794833,0.51028929,0.97647065,0.608328504,0.937837379,0.490564962,0.53323629,0.790448528,0
-0.052496027,0.076716352,0.047162499,0.007843138,0.011651038,0.007843138,-0.079066568,0.132310322,0.125831208,0.136118223,0.12941177,0.150326803,0.107644225,0.110599611,0.25353795,0.137027572,0.24342144,0.491446461,0.526456395,0.207899989,0
0.040215377,0.100428951,0.079134428,0.166419647,0.17254902,0.138625144,-0.082985354,1.0,0.976022914,1.0,0.976080812,0.9608886,0.816566383,0.816566383,1.0,0.938092547,0.976022914,0.484178662,0.525467041,0.816566383,0
0.004798308,0.080842132,0.041949278,0.04705883,0.050980397,0.039215688,-0.111343201,0.5137255,0.490547428,0.5137255,0.490547428,0.510819945,0.41060631,0.41060631,0.9725491,0.48235297,0.933485324,0.490129633,0.534159447,0.780363734,0
-0.022138514,0.066778384,0.035772877,0.027528254,0.03137255,0.023587368,-0.112589889,0.3254902,0.313010731,0.3254902,0.313010731,0.382594449,0.263208736,0.263208736,0.6156863,0.362233178,0.594339836,0.488747248,0.528581112,0.498657421,0
-0.05246023,0.066939075,0.031669615,0.015760267,0.019607844,0.014847701,-0.114834243,0.231693195,0.221137026,0.231693195,0.221137026,0.249179939,0.185398954,0.185398954,0.437439909,0.230533991,0.418892621,0.490689385,0.531705536,0.35099273,0
-0.01251168,0.080361106,0.063896745,0.081761593,0.085403051,0.067724871,-0.098910572,0.742483656,0.728073466,0.745969567,0.731559301,0.89153446,0.605042036,0.60753192,0.983878067,0.875132339,0.965639649,0.481606004,0.523591675,0.801120526,0
0.037182255,0.094372597,0.074329078,0.167716388,0.17254902,0.141334927,-0.076987983,1.0,0.978094723,1.0,0.978134335,0.960507099,0.828639405,0.828639405,1.0,0.94109731,0.978094723,0.484254337,0.524183021,0.828639405,0
-0.034761026,0.098984642,0.060009948,0.011764707,0.015686275,0.011764707,-0.080071102,0.196122266,0.185693955,0.198072097,0.187643783,0.205060812,0.15662176,0.158221059,0.370664934,0.186022579,0.353291718,0.492759366,0.533333354,0.297732512,0
