laplace,butterworth_R,butterworth_G,IE_FHSABP_G,IE_FHSABP_R,IE_FHSABP_B,butterworth_B,IE_GHE_R,IE_GHE_G,HSV_equalized_R,HSV_equalized_G,Lab_equalized_R,IE_GHE_B,HSV_equalized_B,IE_DSIHE_R,Lab_equalized_G,IE_DSIHE_G,Lab_A,YCrCb_Cr,IE_DSIHE_B,target
-0.041560544,0.087876554,0.051733434,0.060036389,0.063957957,0.048797257,-0.102016289,0.552375209,0.529816073,0.552981635,0.530462931,0.579624047,0.441964862,0.442571289,0.969233933,0.550272912,0.930988533,0.489630105,0.532848214,0.776511082,0
-0.001401283,0.082113554,0.042960617,0.031717648,0.03529412,0.027450982,-0.093133479,0.3254902,0.310588244,0.32941177,0.314227461,0.372047088,0.264250988,0.267482366,0.5803922,0.345945106,0.554352976,0.493333364,0.533207865,0.472031407,0
-0.031545788,0.065846419,0.041088562,0.116418624,0.12085992,0.096527297,-0.120451694,0.845735969,0.822868015,0.845735969,0.822962511,0.880321353,0.685565806,0.685565806,0.989038559,0.857311661,0.962579799,0.484479122,0.52709664,0.802740455,0
-0.05854539,0.059366714,0.030622451,0.076261999,0.080183565,0.063788071,-0.126615737,0.646224457,0.62440553,0.650146057,0.628327097,0.707050498,0.521485221,0.524781005,0.973133161,0.681727183,0.942553255,0.486691726,0.528285376,0.787150673,0
-0.011885105,0.095266905,0.055896426,0.039164088,0.043059857,0.031449949,-0.090852777,0.403147606,0.384700757,0.406991777,0.388544928,0.439757508,0.322884425,0.326496394,0.716253911,0.410655351,0.684107336,0.49238909,0.534442739,0.575412823,0
0.006303592,0.04377333,0.024949804,0.008627452,0.012418302,0.008540306,-0.078579598,0.140740748,0.135860574,0.142265803,0.137342056,0.158779961,0.119302841,0.120740749,0.250980403,0.151111117,0.243616572,0.491023993,0.519825735,0.214161236,0
0.005440032,0.084736396,0.044015462,0.022380671,0.025589227,0.018459102,-0.091575727,0.258150145,0.245038637,0.259695002,0.246623109,0.288690843,0.208160049,0.209229568,0.459140459,0.262547054,0.437472802,0.494355348,0.533769079,0.371558747,0
-0.028245205,0.085195085,0.052680813,0.059319934,0.063241501,0.051030037,-0.089190597,0.548076477,0.527376537,0.548324677,0.527674379,0.60809137,0.448349504,0.448448784,0.968875703,0.580838935,0.934475116,0.490096823,0.529312508,0.79429146,0
-0.046060075,0.086694095,0.03985559,0.03529412,0.039215688,0.029874423,-0.102378366,0.3647059,0.344833674,0.3647059,0.344833674,0.355673078,0.291253599,0.291253599,0.64705884,0.324168329,0.613703472,0.495131118,0.537387098,0.517162397,0
0.018905336,0.105558675,0.065302573,0.097585708,0.104415108,0.08277978,-0.077901355,0.762891863,0.72914502,0.764972696,0.731172505,0.726183837,0.618033904,0.619607866,0.982526404,0.689849292,0.94002941,0.492730454,0.534613861,0.795171477,0
-0.031720725,0.068184496,0.045662961,0.1137255,0.11764707,0.09411766,-0.117521917,0.8352942,0.81431197,0.8352942,0.814421921,0.886219602,0.677716705,0.677716705,0.98823535,0.865420624,0.963753044,0.483525776,0.52614991,0.80252894,0
0.026535946,-0.056994678,-0.051112313,0.00627451,0.005490197,0.003725491,-0.073269173,0.076078435,0.076862748,0.078431375,0.079411767,0.091764711,0.073725495,0.076274514,0.138039224,0.094901969,0.139411773,0.495882384,0.501176506,0.134117654,0
-0.044831741,0.073179201,0.028153787,0.018397483,0.021786494,0.015831518,-0.097723714,0.209489246,0.197579297,0.212926668,0.200968304,0.22202858,0.169305259,0.171774398,0.373662578,0.196223687,0.353909477,0.497361444,0.534979436,0.303074327,0
-0.002460611,0.094244491,0.040726619,0.013917725,0.016147636,0.012226068,-0.080534473,0.175163403,0.163783167,0.175855445,0.164552103,0.176547488,0.140638224,0.141330266,0.310726653,0.147712425,0.291426388,0.50080741,0.538562105,0.250057686,0
-0.025305201,0.132015717,0.087817915,0.058823533,0.0627451,0.047231478,-0.057230779,0.54509807,0.5175731,0.54509807,0.518066383,0.521001377,0.435960077,0.435960077,0.9686275,0.4856826,0.921963311,0.493723055,0.536712297,0.775632079,0
-0.040028614,0.078818921,0.027508988,0.016641952,0.01828967,0.014236283,-0.09580626,0.186587588,0.17521833,0.186587588,0.17521833,0.188729622,0.150337787,0.150337787,0.33036745,0.161080909,0.310957335,0.499621051,0.537254907,0.266600773,0
-0.028083458,0.064427405,0.061201605,0.009614169,0.010309931,0.007906389,-0.032283516,0.125426951,0.124604687,0.126755224,0.12599621,0.139658451,0.110499692,0.111638213,0.22530046,0.142568003,0.224225192,0.487096801,0.511005725,0.198798248,0
0.000229097,0.096020232,0.047061268,0.039215688,0.043137256,0.032059835,-0.084614478,0.4039216,0.38116034,0.40784317,0.385243618,0.383383892,0.326420058,0.329452198,0.7176471,0.347968485,0.678633529,0.49787753,0.537537909,0.580392181,0
-0.061928181,0.069186219,0.016054416,0.018491286,0.021650328,0.014978214,-0.117578522,0.209776707,0.196296315,0.213562107,0.199863852,0.206018536,0.165767979,0.168654689,0.374373665,0.176334429,0.351307198,0.499046871,0.539324631,0.297303935,0
0.021883436,0.076915377,0.05498698,0.1137255,0.11764707,0.09411766,-0.100040879,0.8352942,0.815281603,0.8352942,0.815281603,0.895035152,0.685788819,0.685788819,0.98823535,0.873295631,0.965236614,0.484664538,0.52534629,0.811279086,0
-0.009136994,0.093718879,0.045499593,0.04705883,0.050980397,0.039215688,-0.095996983,0.44705886,0.422649096,0.45098042,0.426370576,0.418607473,0.356982802,0.360344145,0.7960785,0.384033644,0.754101692,0.495958415,0.537775117,0.636734721,0
0.014658541,0.138019133,0.10740385,0.021717378,0.025638947,0.018715349,-0.020087677,0.259391496,0.249060187,0.261230573,0.250926313,0.342123068,0.21352267,0.214956068,0.461636276,0.321676819,0.444137958,0.491791778,0.526788383,0.380906044,0
0.041660505,0.105859569,0.06669311,0.091672826,0.098039225,0.078431375,-0.070775078,0.7372549,0.705980828,0.7372549,0.706177729,0.714102899,0.60269097,0.60269097,0.9803922,0.679317435,0.939010648,0.492919875,0.533382579,0.799835998,0
-0.009930598,0.098957115,0.061687014,0.039094089,0.043015657,0.033044537,-0.076175865,0.402705609,0.385104154,0.40650558,0.388904125,0.458428361,0.327496586,0.330232564,0.715458317,0.430855788,0.685848924,0.492536888,0.532178167,0.582185768,0
-0.034522165,0.09161362,0.050730498,0.04705883,0.050980397,0.039215688,-0.093008865,0.44705886,0.425567422,0.45098042,0.429519865,0.468519408,0.359178639,0.362112098,0.7960785,0.438289365,0.760352088,0.493067808,0.535000786,0.640605241,0
-0.002686203,0.098392845,0.060857831,0.054901965,0.058823533,0.047037283,-0.083399856,0.49411768,0.473066185,0.49803925,0.477030843,0.531889697,0.398319367,0.402240932,0.882353,0.500883447,0.84572297,0.491962966,0.533290262,0.712454234,0
-0.02814546,0.025475715,0.010953658,0.008394609,0.011335785,0.007720589,-0.074217951,0.115318637,0.111764715,0.11740197,0.113909323,0.129901967,0.100000008,0.101715693,0.206678938,0.123468144,0.201654431,0.49240199,0.516299048,0.180392163,0
0.034799549,0.096234987,0.045042615,0.021727611,0.023900373,0.017806042,-0.081507459,0.238473786,0.22443033,0.24059355,0.226550094,0.23577108,0.192050888,0.193587719,0.425596222,0.205246437,0.401589857,0.499417092,0.538208809,0.343773195,0
0.003627453,0.102666635,0.065967292,0.083692811,0.088235296,0.06928105,-0.083542489,0.678431367,0.651013089,0.682352967,0.654934659,0.687320278,0.547483696,0.550588273,0.975817058,0.656470619,0.937353004,0.490490221,0.532810479,0.789607914,0
0.026721021,0.101784939,0.055133554,0.013267126,0.016781259,0.01285969,-0.0582609,0.180341233,0.169111289,0.180341233,0.169264077,0.187980661,0.146906042,0.146906042,0.318716586,0.161828374,0.300687562,0.499516199,0.534963091,0.26124269,0
0.042626267,0.115688819,0.058647823,0.058556153,0.0627451,0.047415336,-0.080425243,0.54509807,0.511123017,0.54509807,0.511087366,0.434777217,0.432495574,0.432495574,0.9686275,0.390659573,0.909643556,0.499376142,0.5425847,0.768948374,0
0.007378084,0.066479758,0.015687913,0.031033184,0.03325792,0.025791857,-0.114817353,0.309351441,0.292006047,0.313197597,0.295927614,0.2978884,0.249472108,0.252752652,0.552036223,0.264404235,0.521229289,0.498567148,0.538310724,0.445286609,0
0.039064857,0.074155082,0.059864042,0.195663669,0.20000002,0.165007549,-0.092172126,1.0,0.983710456,1.0,0.983861285,0.985369575,0.833672765,0.833672765,1.0,0.971003088,0.983710456,0.482466092,0.521342412,0.833672765,0
0.039094106,0.116823849,0.07033502,0.068171458,0.072685823,0.056589151,-0.073509011,0.604742393,0.574509831,0.608663964,0.578590999,0.557957171,0.485088949,0.48844052,0.9725491,0.519630672,0.924441466,0.495143671,0.536981308,0.782216207,0
-0.003844678,0.018432468,-0.006827048,0.00426759,0.008189159,0.00426759,-0.075569885,0.102883514,0.097347182,0.104959639,0.099423306,0.122606697,0.088927338,0.091003467,0.184659756,0.108304506,0.176931956,0.498731286,0.52018457,0.161361021,0
-0.008644311,0.060625891,0.027229303,0.012017711,0.015686275,0.011764707,-0.079728312,0.158380777,0.15053764,0.160278311,0.152435174,0.176027838,0.132005066,0.133712847,0.282099951,0.15850728,0.269702731,0.495698955,0.527387748,0.235989895,0
-0.061135666,0.085949294,0.025336555,0.028529413,0.032352943,0.024509806,-0.109712479,0.301960795,0.28063727,0.305882365,0.284485315,0.253088248,0.237843156,0.240759817,0.5392157,0.216789232,0.502254925,0.501446101,0.54362748,0.426029443,0
0.022586416,0.087025461,0.083267143,0.197628944,0.20000002,0.165703284,-0.073581951,1.0,0.993390055,1.0,0.995081062,0.999968265,0.839392566,0.839392566,1.0,0.999310895,0.993390055,0.477733227,0.517588163,0.839392566,0
-0.00355789,0.086616057,0.061244229,0.086243632,0.090165202,0.070680876,-0.092118935,0.686150986,0.665308032,0.690072586,0.669229602,0.762462121,0.559127206,0.56179304,0.976460357,0.740857396,0.94891675,0.485852533,0.525613715,0.797725362,0
-0.030453996,-0.014670079,-0.024738972,0.004875464,0.007313196,0.003921569,-0.079323009,0.09697934,0.09443562,0.098145212,0.095601493,0.113195557,0.087652359,0.088712243,0.173184957,0.108002128,0.169687341,0.496237443,0.511711745,0.157286704,0
0.023965195,0.106045637,0.054493354,0.021241831,0.024754904,0.017320262,-0.075735404,0.250163416,0.234395441,0.251797399,0.236274524,0.24297387,0.200000015,0.201143806,0.445669971,0.212254916,0.41919938,0.499019636,0.538562103,0.357679756,0
-0.016724339,-0.035427132,-0.015703931,0.007612457,0.00426759,0.003921569,-0.03600382,0.077970014,0.08154556,0.080738179,0.084313727,0.084775089,0.077277973,0.079930797,0.140945797,0.099307967,0.146712809,0.491349508,0.493771654,0.140945798,0
-0.049096541,0.030887418,0.019238056,0.00865052,0.011418686,0.007727798,-0.076840416,0.115801624,0.112572097,0.117993089,0.114648222,0.129873132,0.099077286,0.100807389,0.207497134,0.125720883,0.203114205,0.489850086,0.515455619,0.179354102,0
0.024862786,0.109160771,0.059539861,0.023424838,0.025908499,0.019503269,-0.066107186,0.261228774,0.246091519,0.26274511,0.247712433,0.26060132,0.211241848,0.212339887,0.464339904,0.229254917,0.438431406,0.498928132,0.537098048,0.376679764,0
-0.062909955,0.099982929,0.071154107,0.039215688,0.043137256,0.032715069,-0.076876258,0.4039216,0.389295214,0.40784317,0.393216784,0.516834509,0.327680627,0.330612971,0.7176471,0.49362306,0.694859587,0.488358972,0.527645315,0.582794585,0
-0.02925278,0.102147662,0.087203304,0.106306315,0.110227884,0.088712248,-0.071779189,0.793428784,0.779014368,0.795018611,0.780604191,0.905564455,0.651722326,0.653312153,0.984949716,0.89167999,0.96820356,0.481505063,0.522204581,0.809327053,0
0.027555042,0.137168788,0.104293943,0.066588629,0.070510199,0.054862944,-0.044003765,0.591688653,0.570129783,0.595571192,0.574012315,0.644424951,0.48030439,0.482684645,0.972510079,0.614944906,0.937411048,0.489318139,0.530562899,0.791337502,0
-0.12026143,-0.31749466,-0.2665143,0.0,0.0,0.0,-0.13318093,0.015686275,0.015686275,0.015686275,0.019607844,0.0,0.023529414,0.027450982,0.03137255,0.039215688,0.03529412,0.5137255,0.4666667,0.04705883,0
0.031543419,0.104965012,0.077488405,0.08627451,0.09019608,0.071485331,-0.069506319,0.6862745,0.664231718,0.6901961,0.668153298,0.751557146,0.562091533,0.564834066,0.97647065,0.726976821,0.947353646,0.487838037,0.526848664,0.801922417,0
-0.037807975,0.06957882,0.035290238,0.011764707,0.015585722,0.011664154,-0.081753528,0.157767728,0.149522378,0.15947713,0.151231781,0.173454004,0.129110111,0.13071896,0.280844662,0.156561093,0.268074422,0.494519888,0.529009568,0.231573672,0
-0.005473872,0.020750953,0.034231377,0.007352942,0.004656863,0.003921569,-0.017116708,0.091176475,0.093872556,0.092769613,0.095710793,0.098284321,0.086151962,0.0877451,0.163848045,0.110416676,0.168137262,0.487990224,0.499632386,0.154901965,0
0.033439557,0.104373338,0.063270394,0.1254902,0.13333334,0.10588236,-0.08416422,0.8862746,0.848153661,0.8862746,0.84838242,0.810040922,0.717344792,0.717344792,0.9921569,0.771315434,0.94961608,0.492622577,0.535236941,0.80361936,0
-0.003866359,0.092587487,0.067069683,0.034410386,0.038331954,0.030488816,-0.08029291,0.356089493,0.344932359,0.356862761,0.345650393,0.487103037,0.289643759,0.290140859,0.63236677,0.468489401,0.613311263,0.487268737,0.526042545,0.515658685,0
0.035531017,0.104437877,0.059066982,0.04705883,0.050980397,0.039431438,-0.079926592,0.44705886,0.42375789,0.45098042,0.427704824,0.443137284,0.359718263,0.362256499,0.7960785,0.407893938,0.755644464,0.495818296,0.536924932,0.640548284,0
0.033709247,0.075652852,0.061998539,0.195895579,0.20000002,0.163832172,-0.099943937,1.0,0.983724525,1.0,0.984232498,0.985411006,0.824403202,0.824403202,1.0,0.972305261,0.983724525,0.480605535,0.521568657,0.824403202,0
0.011822235,0.070522993,0.049109351,0.19427258,0.20000002,0.162470684,-0.108319918,1.0,0.977444398,1.0,0.977444398,0.959872588,0.821157067,0.821157067,1.0,0.939370665,0.977444398,0.48415884,0.5254902,0.821157067,0
-0.048893166,0.020943081,0.016072745,0.009297914,0.010626187,0.007843138,-0.075072121,0.117710319,0.116382046,0.119860856,0.118532584,0.131309305,0.10303606,0.104680589,0.211511718,0.131182802,0.209487682,0.488172071,0.511954492,0.185895014,0
-0.071475259,0.053670751,0.032662341,0.068207287,0.072128856,0.056582637,-0.127491693,0.601400591,0.587324955,0.605112078,0.591036443,0.722408993,0.487745126,0.490616276,0.972339014,0.703851563,0.950000066,0.483613475,0.525000016,0.791176541,0
-0.015817431,0.084644071,0.030198992,0.039215688,0.043137256,0.032299005,-0.099250825,0.4039216,0.379592656,0.40784317,0.383463455,0.346824053,0.325122158,0.328675682,0.7176471,0.308179463,0.675918537,0.500057137,0.539323573,0.578501196,0
-0.042021563,0.089431262,0.055223693,0.06666667,0.07058824,0.054901965,-0.090761045,0.5921569,0.569788971,0.59607846,0.573710528,0.631772214,0.48127891,0.483676811,0.9725491,0.601223947,0.936692953,0.490320994,0.531147777,0.79235676,0
0.06050621,0.110449828,0.107237485,0.009428453,0.010805174,0.007843138,0.014830333,0.137171472,0.135794751,0.139090539,0.137755536,0.164705889,0.120901135,0.122820198,0.245974147,0.166332923,0.244388834,0.48756782,0.511055515,0.217855669,0
-0.058995529,0.083135195,0.04918267,0.03529412,0.039215688,0.03133815,-0.094195362,0.3647059,0.350154815,0.3647059,0.350189215,0.439662914,0.294943254,0.294943254,0.64705884,0.415445513,0.621396651,0.490608901,0.530202986,0.524733425,0
0.000428933,0.081245726,0.051619505,0.018627452,0.022549021,0.016850491,-0.074054501,0.21268384,0.203921585,0.216574771,0.207751241,0.272794133,0.174908098,0.178278189,0.379289246,0.255422811,0.365165454,0.491911793,0.526409329,0.314001237,0
-0.0093172,0.075144294,0.051343705,0.129390911,0.13333334,0.109783071,-0.097133537,0.8862746,0.86272431,0.8862746,0.86272431,0.915415148,0.732519838,0.732519838,0.9921569,0.891864885,0.968126876,0.486545712,0.52551106,0.819879085,0
-0.005943178,0.055549643,0.060884814,0.009028729,0.006839946,0.005745555,-0.014719414,0.106338357,0.10852714,0.108390341,0.110579124,0.116233479,0.097036034,0.098951217,0.192795274,0.123848615,0.195257656,0.486776134,0.505380791,0.1757866,0
-0.036391263,0.105030463,0.050688733,0.060994401,0.066106446,0.050280118,-0.090067554,0.565266139,0.531372576,0.566806753,0.532703108,0.467997231,0.449649893,0.451190509,0.970168129,0.425560256,0.914075693,0.49824933,0.540826349,0.772619114,0
0.003921551,0.10561724,0.073019198,0.063153598,0.067075167,0.052287587,-0.076899083,0.57050657,0.549346432,0.572794147,0.55163401,0.619689571,0.461274544,0.463153627,0.969036015,0.593055572,0.934558882,0.488725517,0.52990198,0.785947779,0
0.025135415,0.081487007,0.057845564,0.089075637,0.092997204,0.075294122,-0.085683826,0.707002797,0.687507023,0.70901962,0.689523827,0.796526692,0.583753525,0.585546248,0.97803927,0.774677928,0.952268973,0.486722717,0.525154074,0.808515479,0
0.005427131,0.103104774,0.055695809,0.067787119,0.072408968,0.056162469,-0.088947026,0.603081264,0.572268933,0.607002834,0.576225522,0.548704521,0.482633085,0.486134482,0.9725491,0.510294147,0.923704543,0.495133084,0.537815131,0.780497265,0
-0.059057654,0.087377967,0.043070091,0.076265734,0.081299388,0.062686571,-0.110631965,0.650453622,0.618964019,0.654375222,0.622709996,0.601229172,0.51735443,0.520163907,0.97354412,0.564354721,0.927363244,0.492947058,0.53719638,0.775475628,0
0.028346216,0.096948503,0.051612795,0.058823533,0.0627451,0.049257284,-0.085095445,0.54509807,0.517647091,0.54509807,0.517813462,0.514949515,0.441117093,0.441117093,0.9686275,0.4784314,0.920713069,0.495341685,0.5372549,0.784860431,0
0.006438429,0.076190912,0.061909382,0.011647645,0.015452152,0.011589114,-0.048421301,0.156745689,0.152355873,0.158267492,0.153994738,0.191922752,0.132923624,0.134269834,0.279016696,0.187532938,0.272402708,0.488147525,0.518115337,0.2384548,0
-0.057964861,0.084923991,0.036096617,0.03517878,0.039061901,0.028796618,-0.10723285,0.363168029,0.342829691,0.363321816,0.343060372,0.340099981,0.288927355,0.289004248,0.644444462,0.306997317,0.610188404,0.495963122,0.537870059,0.512841237,0
-0.007787758,0.076661488,0.025980207,0.015852443,0.018245265,0.014190762,-0.094890545,0.187371232,0.175706222,0.187371232,0.175739456,0.189996691,0.151080098,0.151080098,0.331671661,0.161847796,0.311897651,0.499933561,0.537321376,0.268494531,0
0.00624651,0.071197934,0.052150315,0.12941177,0.13333334,0.109243706,-0.102023327,0.8862746,0.868235365,0.8862746,0.868235365,0.945490253,0.731568646,0.731568646,0.9921569,0.927282973,0.972156927,0.483697508,0.524173682,0.818935647,0
-0.022533493,0.025229415,-0.000447515,0.007843138,0.011764707,0.007843138,-0.103248679,0.130065365,0.124743237,0.131839409,0.126423909,0.145191417,0.108590111,0.110270784,0.232773126,0.132212892,0.224089654,0.493837563,0.523436064,0.196265191,0
0.009219753,0.080906994,0.047796382,0.19203478,0.20000002,0.160913603,-0.102961334,1.0,0.965460093,1.0,0.96554628,0.889169064,0.816131656,0.816131656,1.0,0.856618615,0.965460093,0.489772342,0.530855451,0.816131656,0
0.014159892,0.074519627,0.054059276,0.011764707,0.015686275,0.011764707,-0.055842059,0.15676532,0.151650229,0.157715265,0.152600174,0.183729152,0.132285964,0.133162837,0.278236532,0.175374509,0.269833165,0.490610185,0.521081505,0.235513351,0
-0.037373004,0.086204588,0.026010877,0.029529886,0.033309711,0.025419326,-0.104298585,0.309709435,0.288117189,0.313583757,0.291708025,0.259626756,0.245972138,0.248570765,0.552752208,0.222489976,0.515284693,0.502102554,0.542593932,0.439262967,0
-0.051805217,0.037936926,0.005350564,0.00882353,0.012371616,0.008543418,-0.105293736,0.14066294,0.133846879,0.142250242,0.135387496,0.154668539,0.11582634,0.117366957,0.250980403,0.137488335,0.239682555,0.495051383,0.527170885,0.208263321,0
0.001285436,0.101255719,0.073412581,0.021895426,0.025816995,0.019738563,-0.051031846,0.258954264,0.249411776,0.261045764,0.25150328,0.364379103,0.2147059,0.216470604,0.461437941,0.345620929,0.445490225,0.491176497,0.525686289,0.384052313,0
-0.034825241,0.120064848,0.089289062,0.054901965,0.058823533,0.04705883,-0.058217309,0.49411768,0.477067379,0.49803925,0.480988946,0.577621508,0.400042664,0.403964228,0.882353,0.553047759,0.852301852,0.488874705,0.528623212,0.715835487,0
-0.031528467,0.079880727,0.051422374,0.031084729,0.034970321,0.027127183,-0.090257767,0.322899807,0.311782705,0.326821377,0.315668298,0.439251698,0.263932373,0.266486792,0.575859007,0.420507325,0.556467021,0.488756996,0.526965298,0.471199889,0
0.04108644,0.103612062,0.063263481,0.085542484,0.09019608,0.070849678,-0.073503383,0.6862745,0.655233146,0.6901961,0.659259278,0.670117671,0.560069752,0.563381288,0.97647065,0.634335534,0.934047993,0.493699377,0.534187381,0.799355203,0
-0.057976964,0.065567083,0.052588556,0.093781525,0.09770309,0.078263308,-0.105431959,0.735070026,0.722483676,0.735238094,0.722670416,0.878394092,0.604481817,0.604649884,0.980224134,0.86648,0.965322203,0.481008432,0.521083131,0.805415578,0
-0.052818616,0.083465446,0.057423775,0.017585785,0.02144608,0.01574755,-0.080811499,0.207598057,0.199938742,0.210723055,0.203002467,0.270220602,0.16893383,0.171384811,0.370220613,0.256924036,0.357475502,0.488174046,0.525735314,0.302205894,0
0.030677253,0.109003106,0.070913832,0.095661252,0.10137673,0.080517316,-0.081359821,0.751439317,0.719899911,0.752273694,0.720734286,0.726199456,0.603671284,0.604422223,0.981560334,0.691322507,0.941259973,0.491113919,0.533833979,0.788026771,0
-0.008496731,-0.197048512,-0.148028885,0.0,0.0,0.003921569,-0.084630191,0.033333335,0.035947714,0.03398693,0.037254904,0.01503268,0.041830067,0.043790853,0.060130723,0.064705885,0.066013076,0.498039243,0.471895455,0.074509808,0
0.038817102,0.105452839,0.05602822,0.09019608,0.098039225,0.078431375,-0.08091808,0.7372549,0.697794937,0.7372549,0.698360672,0.642481542,0.594779842,0.594779842,0.9803922,0.600334326,0.928421774,0.496624912,0.537627773,0.790176865,0
-0.006346922,0.085601431,0.035022648,0.021710372,0.025135839,0.017788803,-0.097318473,0.256319411,0.240491394,0.258540053,0.242877406,0.251429258,0.204653927,0.206307601,0.456839159,0.220954422,0.430663865,0.498275484,0.53815262,0.366265083,0
-0.075163385,0.080637678,0.050213896,0.054775463,0.058697031,0.046742574,-0.104118783,0.493358667,0.475521854,0.497280237,0.479443419,0.571979783,0.396268223,0.400126538,0.880961476,0.547691349,0.851170214,0.487792563,0.529348535,0.708918436,0
0.01242221,0.103883781,0.071947655,0.06666667,0.07058824,0.054901965,-0.076297012,0.5921569,0.571163592,0.59607846,0.575085145,0.646143026,0.481061436,0.483808881,0.9725491,0.617588376,0.938734359,0.488998498,0.529764029,0.792368276,0
0.024308679,0.071549568,0.051790899,0.11802414,0.122171955,0.097888395,-0.107334271,0.846078515,0.82775271,0.846681834,0.828356029,0.91168936,0.692383125,0.692986443,0.989064909,0.893288156,0.967647121,0.483107118,0.52450982,0.80957775,0
-0.063157346,0.061049792,0.036193084,0.071674213,0.07559578,0.060030169,-0.122238266,0.622202132,0.604102589,0.625942725,0.607843161,0.716440447,0.503559606,0.506757194,0.972368103,0.694057333,0.946184076,0.485369562,0.526787346,0.789080011,0
0.006884561,0.137423665,0.087810789,0.072257421,0.078552039,0.061578685,-0.05501473,0.639698354,0.605691328,0.643619954,0.609552551,0.561669211,0.512780312,0.515072921,0.972589321,0.520824566,0.92189046,0.49641029,0.537717448,0.780150891,0
0.049519448,0.091335373,0.06361527,0.119723191,0.12472127,0.100153797,-0.08763423,0.858285361,0.83241068,0.858285361,0.83241068,0.871780154,0.702883522,0.702883522,0.990003892,0.845867038,0.960669035,0.48685124,0.52752789,0.811034295,0
0.042176594,0.109434761,0.050003951,0.05459318,0.058823533,0.046122181,-0.082505938,0.49411768,0.462086389,0.49803925,0.465935909,0.382996272,0.393556726,0.397478295,0.882353,0.340311892,0.826349719,0.501312361,0.542792475,0.705223645,0
0.029908475,-0.00346983,0.010412557,0.007686275,0.004235295,0.003921569,-0.016489443,0.083607844,0.087058824,0.086431373,0.09003922,0.092078437,0.081960784,0.084941176,0.152470594,0.103372556,0.157176476,0.492078461,0.497647089,0.149725495,0
-0.04077926,0.064651787,0.042749005,0.10588236,0.10980393,0.087434589,-0.11121352,0.7843138,0.765512957,0.78823537,0.76943453,0.860513278,0.640804509,0.643830809,0.9843138,0.839316627,0.960141287,0.484748784,0.525212792,0.804526905,0
-0.025494502,0.086783495,0.055722595,0.04705883,0.050980397,0.039215688,-0.087817182,0.44705886,0.430203897,0.45098042,0.43412547,0.53930661,0.362913919,0.366523841,0.7960785,0.514270885,0.767718541,0.489520865,0.528165196,0.648694997,0
