laplace,butterworth_R,butterworth_G,IE_FHSABP_G,IE_FHSABP_R,IE_FHSABP_B,butterworth_B,IE_GHE_R,IE_GHE_G,HSV_equalized_R,HSV_equalized_G,Lab_equalized_R,IE_GHE_B,HSV_equalized_B,IE_DSIHE_R,Lab_equalized_G,IE_DSIHE_G,Lab_A,YCrCb_Cr,IE_DSIHE_B,target
-0.058997015,0.117020336,0.083326872,0.040136056,0.044057625,0.034853944,-0.040442679,0.283033229,0.270228105,0.283833549,0.270988409,0.271868763,0.231212502,0.231692694,0.539375783,0.250900371,0.517046846,0.493517437,0.528691498,0.44221692,0
0.020635931,0.107206842,0.08185443,0.15303657,0.159862221,0.12869105,-0.07374703,0.784854337,0.76191846,0.785161702,0.762225825,0.851075851,0.637541091,0.637848457,0.980084835,0.826253396,0.952496098,0.485447831,0.525723377,0.795718147,0
-0.082556345,0.104107344,0.079009312,0.035904141,0.03982571,0.031895426,-0.036023401,0.256034873,0.2467974,0.257864936,0.248627466,0.249934654,0.213420496,0.214640539,0.487668882,0.23538128,0.471721164,0.491503295,0.524270171,0.408191755,0
-0.002165031,0.096657925,0.056506413,0.087867648,0.093772294,0.074153303,-0.088781,0.528609661,0.50385476,0.528854757,0.504099857,0.517112317,0.425278549,0.425367675,0.956617703,0.483946104,0.914516544,0.492903327,0.53483736,0.771178767,0
-0.015971758,0.088450751,0.06345639,0.091458199,0.095267082,0.076109988,-0.083760176,0.54149203,0.52519723,0.541852632,0.525557833,0.621117887,0.442438618,0.442641457,0.956502197,0.600000026,0.929885122,0.487130971,0.525828273,0.782285385,0
0.021859139,0.122559535,0.077368129,0.171459703,0.18104576,0.142421418,-0.080801781,0.848459451,0.808527929,0.850233494,0.809959606,0.775785923,0.672268924,0.6734205,0.982477493,0.735543116,0.936725863,0.492250261,0.537877377,0.779209525,0
-0.105156137,0.077852258,0.048876224,0.085675383,0.089596955,0.070642706,-0.104391718,0.51132901,0.493845343,0.512908524,0.495152533,0.558387819,0.412527266,0.413453191,0.947658012,0.535130738,0.917374788,0.487418327,0.528322461,0.766285462,0
0.07278718,0.140906601,0.122298013,0.291012644,0.29803923,0.245576164,-0.028795167,1.0,0.98017733,1.0,0.980263283,0.988632876,0.830298215,0.830298215,1.0,0.971238322,0.98017733,0.48395383,0.523781912,0.830298215,0
0.067506973,0.002650821,-0.000430404,0.026610646,0.026330534,0.024089638,-0.058413623,0.1834734,0.182913172,0.185714296,0.185154069,0.181512615,0.168907571,0.170868356,0.351540628,0.181512613,0.35014007,0.492717111,0.508123286,0.324089646,0
-0.007640607,0.093876961,0.058720927,0.116431935,0.123032318,0.096906942,-0.098749361,0.654929618,0.629494636,0.657332258,0.631897289,0.668406535,0.523280887,0.525407369,0.967301904,0.63858054,0.930350787,0.488953355,0.532532473,0.773488053,0
-0.01377487,0.145524852,0.10357147,0.05449501,0.058453573,0.045357015,-0.034053419,0.35571588,0.337217914,0.357010738,0.33873475,0.334480214,0.284350737,0.285275637,0.678875344,0.305919359,0.645689998,0.494376649,0.534258246,0.544358145,0
-0.002958361,0.116066966,0.072258922,0.06037152,0.064499487,0.049948406,-0.060455204,0.393292082,0.372703841,0.394685271,0.373993832,0.369040269,0.317234271,0.318524261,0.749535649,0.338183703,0.712693522,0.495820465,0.53544893,0.606088775,0
-0.042989465,0.103895307,0.067100763,0.145439053,0.153316286,0.121568636,-0.083078237,0.760716145,0.729855098,0.763341878,0.732480851,0.755566956,0.61343566,0.616061404,0.977766467,0.722864468,0.939164599,0.490639411,0.53289005,0.789735793,0
-0.000634367,0.060289328,0.049274344,0.050000005,0.053114191,0.04417532,-0.071025522,0.330219156,0.324509811,0.330911198,0.325201852,0.392560583,0.281141884,0.281833926,0.629757802,0.385755505,0.620069227,0.485986187,0.517474081,0.537485611,0
0.03812946,0.015550976,0.016379482,0.029549849,0.029273683,0.027285282,-0.058682655,0.200552352,0.200883752,0.204473919,0.20480532,0.19972385,0.181883465,0.185473636,0.386964961,0.202927385,0.387462063,0.488428637,0.507760319,0.351284188,0
-0.030253772,0.105041387,0.064553836,0.120296776,0.127751287,0.100300309,-0.08919989,0.672637384,0.643243262,0.675887674,0.646281598,0.653135504,0.53668966,0.539833974,0.969157453,0.619007271,0.926797442,0.491503295,0.535311794,0.774562865,0
-0.002356442,0.106495227,0.061259476,0.141097786,0.14901961,0.11797496,-0.083969694,0.74509805,0.708833391,0.7490196,0.71304349,0.689382939,0.597927752,0.601849319,0.97647065,0.648422857,0.928769147,0.494629189,0.537268016,0.78600571,0
0.047285809,0.158042746,0.123892422,0.05433007,0.058251637,0.046514165,0.000853228,0.354793036,0.339814824,0.356427024,0.341503278,0.357434654,0.292837704,0.294172126,0.677342067,0.333823538,0.650272352,0.493736414,0.528649256,0.560539242,0
-0.092156875,-0.06047108,-0.030242259,0.022222224,0.018300654,0.018300654,-0.069457978,0.143300661,0.150980397,0.145424844,0.15310458,0.131535954,0.141503277,0.143627459,0.275653611,0.157352946,0.288888904,0.483823558,0.490196107,0.27173204,0
-0.004357308,-0.010682735,-0.008348463,0.022502336,0.02175537,0.020074698,-0.060822828,0.162371622,0.16349207,0.164145665,0.165359484,0.162464992,0.151260508,0.153034551,0.312418311,0.166573303,0.313632129,0.491690037,0.505322161,0.291316542,0
-0.024971183,0.128920386,0.084110699,0.050230686,0.054209924,0.042272205,-0.039822415,0.334140724,0.315628613,0.335121116,0.316955026,0.310149953,0.2708766,0.271568641,0.63737026,0.280392169,0.603690908,0.497116525,0.534602092,0.517647087,0
-0.019914668,0.120858726,0.083163658,0.052420973,0.056342541,0.044097642,-0.055771939,0.345938384,0.329691885,0.347018816,0.330772318,0.334453791,0.277551035,0.278351357,0.660184092,0.309083644,0.631412589,0.492797148,0.532292937,0.53141259,0
0.031475746,-0.107187097,-0.062295448,0.011455109,0.011042313,0.014963881,-0.047021959,0.092260068,0.099174415,0.09473685,0.101754394,0.085861716,0.103199182,0.105779162,0.179979367,0.122600626,0.192776072,0.48968011,0.478534601,0.198864827,0
0.000311801,0.099318778,0.058628009,0.117790981,0.1254902,0.09811118,-0.095392473,0.6666667,0.638172354,0.67058825,0.642093931,0.64731068,0.531678387,0.535527991,0.9686275,0.613383733,0.926605561,0.491419346,0.535887758,0.774024173,0
0.018367686,0.112693959,0.087756808,0.037807946,0.041729514,0.033886377,-0.022147683,0.264454515,0.25480142,0.266063362,0.256410271,0.260734049,0.222322792,0.223730535,0.503268013,0.246354967,0.486877858,0.492106613,0.523780816,0.424937186,0
0.027195674,0.108750702,0.071679625,0.135968145,0.143596819,0.114154421,-0.080618141,0.727144639,0.69761031,0.730943635,0.701378695,0.72466301,0.584497578,0.587745122,0.974663061,0.69243262,0.935753738,0.490257379,0.533333354,0.785294185,0
-0.010321564,0.088913745,0.059298064,0.184125497,0.192000015,0.153913729,-0.099415635,0.874949086,0.847529474,0.878117714,0.850635362,0.891262808,0.708768649,0.711278453,0.985066738,0.863309877,0.953788298,0.486619636,0.528941199,0.796988313,0
