laplace,butterworth_R,butterworth_G,IE_FHSABP_G,IE_FHSABP_R,IE_FHSABP_B,butterworth_B,IE_GHE_R,IE_GHE_G,HSV_equalized_R,HSV_equalized_G,Lab_equalized_R,IE_GHE_B,HSV_equalized_B,IE_DSIHE_R,Lab_equalized_G,IE_DSIHE_G,Lab_A,YCrCb_Cr,IE_DSIHE_B,target
0.031053705,0.099062565,0.092558505,0.014251555,0.016834051,0.013582019,-0.020975668,0.177618376,0.175131521,0.179531334,0.177235779,0.25031087,0.153132478,0.154662846,0.330463902,0.24916309,0.326446685,0.485509354,0.51439506,0.285604986,0
-0.057084602,0.083234423,0.042399748,0.062673146,0.066702648,0.051268219,-0.105900287,0.557186568,0.531606426,0.558589688,0.53290162,0.501493105,0.445691703,0.447094834,0.967224373,0.470444356,0.924159082,0.49249868,0.535168208,0.774959588,0
-0.039375115,0.075053057,0.033031702,0.031563846,0.035485416,0.027450982,-0.111428667,0.338976565,0.321441109,0.342706848,0.32520326,0.290419268,0.269918713,0.272278032,0.626590165,0.265008787,0.595855276,0.493352492,0.535214423,0.5003348,0
-0.064179791,0.075949685,0.032621142,0.060066957,0.064036349,0.048397902,-0.116589747,0.535772385,0.509421353,0.538402687,0.511908196,0.460640873,0.426159764,0.428790086,0.965997185,0.429890038,0.920707855,0.493017724,0.536202782,0.769631824,0
-0.076114102,-0.096123117,-0.058689951,0.003743316,0.000891266,0.001782531,-0.063502781,0.063101607,0.068449202,0.065953658,0.071301252,0.061140823,0.066488417,0.069340468,0.12014261,0.092513375,0.128342254,0.488235322,0.483422489,0.126203216,0
-0.07334785,0.072801482,0.033259001,0.053159046,0.057080614,0.044335514,-0.110531829,0.494553406,0.472222254,0.495315928,0.472875848,0.453376941,0.397276723,0.398039252,0.909041454,0.424291972,0.869281097,0.492483688,0.533878012,0.733551229,0
0.009973992,0.100388101,0.057250848,0.082734033,0.09019608,0.070612827,-0.088707704,0.69803923,0.665277544,0.69803923,0.665277544,0.616718936,0.561472767,0.561472767,0.97647065,0.5803922,0.930764076,0.493957866,0.5372549,0.787374831,0
0.000679316,0.082189495,0.066070927,0.127836968,0.131480631,0.108290884,-0.086407055,0.878246191,0.863393617,0.878863759,0.864134698,0.950162183,0.728639818,0.729164753,0.98823535,0.934969946,0.971005151,0.482816148,0.522896424,0.820071094,0
-0.090560425,0.051551606,0.022043411,0.018707812,0.022629382,0.015686275,-0.121447427,0.215300562,0.206685969,0.215300562,0.206685969,0.222179381,0.173256194,0.173256194,0.397942815,0.208743182,0.383220859,0.488846055,0.527804585,0.321311486,0
-0.067144862,0.082351092,0.049830774,0.02611191,0.02993783,0.022190341,-0.083024307,0.293639421,0.281396475,0.297560984,0.285318043,0.306647549,0.239502646,0.243232918,0.545480676,0.286274524,0.524055503,0.491726474,0.528742247,0.446676265,0
-0.020576157,-0.03420041,-0.01038049,0.007843138,0.004066812,0.003994191,-0.051484382,0.083514888,0.087872187,0.085548293,0.089978217,0.088235298,0.08140886,0.083369644,0.156427021,0.10588236,0.163326078,0.486492403,0.493246217,0.152795938,0
