laplace,butterworth_R,butterworth_G,butterworth_B,IE_FHSABP_G,IE_FHSABP_R,IE_FHSABP_B,IE_GHE_R,HSV_equalized_R,IE_GHE_G,target
0.021574144,0.091120352,0.052662623,-0.087689969,0.051046306,0.054967874,0.043203165,0.482682514,0.482715468,0.460965595,0
-0.024000783,0.10014725,0.075203699,-0.080256769,0.094070126,0.097991691,0.078383841,0.740915062,0.744812845,0.720522897,0
-0.03605312,0.066806647,0.032250461,-0.109874753,0.023529414,0.027450982,0.019607844,0.277166377,0.281087928,0.264705893,0
-0.05776338,0.059199824,0.025326127,-0.113071266,0.023529414,0.027450982,0.019607844,0.259904298,0.263825856,0.248633641,0
0.003481423,0.068311057,0.047065161,-0.108953683,0.19449493,0.20000002,0.163345751,1.0,1.0,0.978153442,0
0.006132113,0.067725124,0.0571082,-0.042365721,0.008257613,0.011541528,0.007843138,0.138020094,0.139454815,0.134704295,0
0.018927261,0.082072756,0.041462934,-0.102357878,0.050980397,0.054901965,0.043137256,0.48235297,0.48235297,0.460325629,0
-0.020724393,0.07025646,0.053426396,-0.104130773,0.092361121,0.096078439,0.077042487,0.730392183,0.733333345,0.715277787,0
-0.062914562,0.017551595,0.01929452,-0.063639398,0.010094409,0.010167031,0.007843138,0.116485121,0.118518527,0.116485121,0
0.00841594,0.102266984,0.082879455,-0.067065449,0.061907912,0.065521043,0.052963212,0.55263276,0.553646192,0.539854619,0
0.031053705,0.099062565,0.092558505,-0.020975668,0.014251555,0.016834051,0.013582019,0.177618376,0.179531334,0.175131521,0
-0.057084602,0.083234423,0.042399748,-0.105900287,0.062673146,0.066702648,0.051268219,0.557186568,0.558589688,0.531606426,0
-0.039375115,0.075053057,0.033031702,-0.111428667,0.031563846,0.035485416,0.027450982,0.338976565,0.342706848,0.321441109,0
-0.064179791,0.075949685,0.032621142,-0.116589747,0.060066957,0.064036349,0.048397902,0.535772385,0.538402687,0.509421353,0
-0.076114102,-0.096123117,-0.058689951,-0.063502781,0.003743316,0.000891266,0.001782531,0.063101607,0.065953658,0.068449202,0
-0.07334785,0.072801482,0.033259001,-0.110531829,0.053159046,0.057080614,0.044335514,0.494553406,0.495315928,0.472222254,0
0.009973992,0.100388101,0.057250848,-0.088707704,0.082734033,0.09019608,0.070612827,0.69803923,0.69803923,0.665277544,0
0.000679316,0.082189495,0.066070927,-0.086407055,0.127836968,0.131480631,0.108290884,0.878246191,0.878863759,0.863393617,0
-0.090560425,0.051551606,0.022043411,-0.121447427,0.018707812,0.022629382,0.015686275,0.215300562,0.215300562,0.206685969,0
-0.067144862,0.082351092,0.049830774,-0.083024307,0.02611191,0.02993783,0.022190341,0.293639421,0.297560984,0.281396475,0
-0.020576157,-0.03420041,-0.01038049,-0.051484382,0.007843138,0.004066812,0.003994191,0.083514888,0.085548293,0.087872187,0
-0.01226533,0.08883195,0.073020521,-0.086387053,0.127868175,0.131330837,0.107133925,0.877597085,0.878264585,0.862494856,0
0.019617775,0.14548083,0.117358864,-0.035865601,0.127637371,0.13333334,0.106806837,0.8862746,0.8862746,0.860240136,0
-0.032904123,0.075417671,0.050717654,-0.087795648,0.027246124,0.031167692,0.023324556,0.304448355,0.308369924,0.29443958,0
-0.026425091,0.059271103,0.018466933,-0.114518899,0.025812859,0.029734427,0.02189129,0.294514784,0.298436345,0.27957311,0
-0.029565096,0.092760466,0.046185789,-0.10598074,0.084192689,0.091358027,0.071217628,0.704429937,0.705010907,0.668700087,0
0.000906999,0.037332611,0.033170944,-0.056785025,0.009683874,0.010804323,0.008083234,0.137334942,0.138375358,0.135974397,0
-0.01881938,0.091272221,0.063696743,-0.087501496,0.087332713,0.091254282,0.071739812,0.703859338,0.704388436,0.68179273,0
-0.017483656,0.097288611,0.070602345,-0.068691758,0.035313728,0.039215688,0.03137255,0.37254903,0.37254903,0.360274516,0
0.025998547,0.109846979,0.076573062,-0.061909787,0.075658549,0.079580116,0.064131515,0.635729859,0.635729859,0.612398519,0
0.033597329,0.095517232,0.090549957,-0.071925979,0.197831622,0.20000002,0.165290281,1.0,1.0,0.993648643,0
0.031284678,0.087074915,0.062128471,-0.089922918,0.115999349,0.120580004,0.097314226,0.832361262,0.835261239,0.809721605,0
-0.005678434,0.103377141,0.074373219,-0.058928728,0.062588237,0.066337258,0.054572553,0.561082372,0.561411781,0.542729441,0
0.008655087,0.115909953,0.091309455,-0.035631877,0.023667619,0.027450982,0.019746049,0.266718517,0.270640072,0.258028865,0
-0.000259427,0.083947065,0.044132671,-0.089889166,0.023469543,0.027391111,0.019577908,0.266277527,0.27013921,0.252926219,0
-0.032894947,0.08345412,0.044047141,-0.089023157,0.019607844,0.023529414,0.015686275,0.21568629,0.21568629,0.204615036,0
-0.044211017,0.087985048,0.073069095,-0.070418288,0.031582634,0.035364148,0.027591038,0.338585436,0.341736704,0.331932782,0
-0.046260019,0.017853756,0.024498635,-0.059270452,0.010348585,0.008061003,0.007080611,0.110021795,0.112309377,0.112309377,0
0.019845503,0.05052716,0.049368516,-0.050274964,0.010338682,0.010962568,0.008467024,0.138235302,0.139750454,0.13752229,0
-0.024746449,0.081274134,0.05970551,-0.085662966,0.073901288,0.077755243,0.062407035,0.625693052,0.625693052,0.610682927,0
-0.101960779,-0.263157641,-0.202373322,-0.100412518,0.0,0.0,0.0,0.020392158,0.021568629,0.021960786,0
0.035810292,0.115942645,0.079066531,-0.057943256,0.092869885,0.098039225,0.078509361,0.7411765,0.74509805,0.712266056,0
-0.011936037,0.080783482,0.039397618,-0.088224675,0.027431945,0.031353513,0.023510377,0.305749103,0.309670673,0.289986695,0
0.031092702,0.098187548,0.061302709,-0.087518038,0.0627451,0.06666667,0.050980397,0.5647059,0.5647059,0.541563133,0
-0.042524898,0.065638553,0.051400788,-0.105497266,0.093481728,0.096873352,0.078078081,0.734852527,0.738244138,0.722169243,0
-0.061831863,0.089678805,0.045091109,-0.106829369,0.064571585,0.068815475,0.052914321,0.576524327,0.576524327,0.548428702,0
0.030588222,0.058270468,0.049969822,-0.051598798,0.012745099,0.015163399,0.011830066,0.159281052,0.161241835,0.156535953,0
-0.075749142,0.047025692,0.014125262,-0.121703629,0.015686275,0.019607844,0.015609881,0.194728819,0.194728819,0.186019874,0
0.009268398,0.103384025,0.088355622,-0.063497613,0.195774845,0.20000002,0.165490204,1.0,1.0,0.984339082,0
0.012671146,0.104540677,0.072109024,-0.07579421,0.089909838,0.094031779,0.074595681,0.719135559,0.721053397,0.693402045,0
-0.024649882,0.077491636,0.03303386,-0.11146392,0.040216088,0.04413766,0.033013207,0.39523812,0.395358167,0.374950009,0
0.011090545,0.074140477,0.059169459,-0.054062736,0.015834259,0.019607844,0.015686275,0.191638937,0.191638937,0.186977441,0
-0.012409777,0.078983598,0.042245786,-0.100968245,0.043137256,0.04705883,0.03529412,0.40784317,0.40784317,0.390385538,0
0.085389013,-0.016359716,-0.004468504,-0.064810055,0.009614169,0.00683112,0.006325111,0.106641374,0.108159401,0.109550925,0
-0.003660127,0.09663462,0.069402523,-0.073524957,0.058896492,0.0627451,0.050797999,0.52156866,0.5254902,0.504988637,0
0.052240445,0.11641747,0.081161933,-0.064977552,0.113918364,0.121568635,0.098052083,0.8352942,0.83921576,0.803484485,0
-0.039286333,0.100203668,0.070420947,-0.062912371,0.04101749,0.044515108,0.034234236,0.396396422,0.396396422,0.382405964,0
-0.014262536,0.067822124,0.051548864,-0.111495954,0.12941177,0.13333334,0.107418516,0.8862746,0.8862746,0.869576691,0
0.012261636,0.101184339,0.058436003,-0.086662017,0.079630531,0.084945714,0.066472212,0.666537038,0.666537038,0.634970043,0
-0.060314214,0.068728484,0.041243108,-0.091058229,0.012899898,0.016821466,0.012899898,0.178018588,0.18080496,0.170416243,0
-0.041681181,0.08437859,0.045262182,-0.094127252,0.019657484,0.023579054,0.015735915,0.235542331,0.235591971,0.22372799,0
-0.049838682,0.095969429,0.068518448,-0.077274534,0.042045174,0.045668906,0.034797719,0.401588512,0.401588512,0.387987127,0
0.04615668,0.111086865,0.081260857,-0.04823374,0.072383324,0.076222043,0.061502351,0.617260445,0.617260445,0.596133679,0
0.024729899,0.156265791,0.128174619,-0.026127078,0.193037232,0.20000002,0.162064833,1.0,1.0,0.970388218,0
-0.033115449,-0.008764357,-0.017914688,-0.055704363,0.004634582,0.007367796,0.003921569,0.095068339,0.096375528,0.092335121,0
0.030757385,0.107213342,0.076148434,-0.08325178,0.192195327,0.20000002,0.160572863,1.0,1.0,0.967493339,0
-0.076326651,0.068013094,0.029727954,-0.095828735,0.01362579,0.017547359,0.013559323,0.180192768,0.181655045,0.170687945,0
